order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2471,5,46,Jalebi,27/12/24,15:11:08,Confirmed,1647.5
2472,18,87,Fish Curry,12/08/24,17:20:54,Cancelled,332.19
2473,1,84,Rasgulla,19/11/24,11:10:03,Out for Delivery,1147.63
2474,37,77,Chole Bhature,14/07/24,13:17:09,Delivered,871.35
2475,3,120,Gajar Ka Halwa,28/02/24,10:11:55,Confirmed,636.34
2476,45,117,Chole Bhature,01/04/24,12:11:19,Preparing,222.72
2477,29,125,Mysore Pak,06/12/24,15:45:06,Delivered,365.85
2478,26,123,Gajar Ka Halwa,03/12/24,13:07:12,Delivered,1066.41
2479,15,97,Gajar Ka Halwa,23/05/24,16:24:04,Delivered,1620.19
2480,14,67,Chicken Tikka Masala,10/02/25,14:20:55,Delivered,208.6
2481,46,143,Chilli Paneer,24/07/24,18:18:25,Out for Delivery,1149.25
2482,48,113,Gajar Ka Halwa,02/11/24,17:09:05,Out for Delivery,1339.25
2483,10,85,Butter Chicken,21/05/24,19:31:47,Preparing,1116.39
2484,25,26,Pani Puri,03/02/25,22:52:33,Confirmed,541.8
2485,12,96,Mysore Pak,26/09/24,18:02:43,Pending,1939.51
2486,9,75,Chicken Tikka Masala,20/03/24,14:52:25,Delivered,1486.38
2487,9,2,Dal Baati Churma,22/02/24,14:20:12,Out for Delivery,858.25
2488,48,4,Dosa,27/06/24,19:42:28,Delivered,1403.41
2489,10,80,Kadhai Paneer,17/10/24,13:41:48,Preparing,1444.8
2490,45,148,Dhokla,22/08/24,19:06:05,Cancelled,591.97
2491,41,53,Dhokla,13/06/24,11:37:22,Delivered,827.31
2492,5,96,Dal Baati Churma,17/02/24,20:15:59,Preparing,1314.95
2493,45,97,Paneer Tikka,11/09/24,17:16:03,Confirmed,1359.62
2494,13,106,Misal Pav,27/08/24,19:57:18,Confirmed,705.99
2495,39,57,Misal Pav,20/02/24,19:56:01,Delivered,223.27
2496,4,85,Samosa,24/08/24,15:42:03,Preparing,1419.4
2497,39,27,Baingan Bharta,23/06/24,22:32:03,Pending,1389.8
2498,9,92,Butter Chicken,14/04/24,10:38:51,Delivered,549.43
2499,50,6,Idli Sambar,21/04/24,14:23:09,Cancelled,834.87
2500,8,82,Baingan Bharta,10/01/25,18:16:31,Delivered,1644.74
2501,22,80,Pav Bhaji,14/04/24,12:05:25,Out for Delivery,1331.26
2502,12,144,Tandoori Roti,10/02/25,21:27:41,Confirmed,308.33
2503,37,37,Butter Chicken,19/10/24,20:15:41,Preparing,268.69
2504,26,66,Biryani,26/06/24,10:19:28,Pending,1144.66
2505,21,126,Dosa,23/07/24,15:54:54,Pending,694.57
2506,1,123,Rogan Josh,25/12/24,16:15:08,Out for Delivery,1636.46
2507,40,129,Bombay Sandwich,23/02/24,11:14:12,Preparing,195.17
2508,45,32,Kolkata Roll,26/03/24,16:09:41,Delivered,1882.06
2509,35,116,Gajar Ka Halwa,07/02/25,11:07:58,Cancelled,1937.69
2510,29,14,Bombay Sandwich,16/12/24,20:08:24,Preparing,929.76
2511,18,77,Kheer,07/04/24,11:01:15,Preparing,586.27
2512,34,69,Gulab Jamun,20/01/25,17:10:24,Preparing,1426.64
2513,36,148,Veg Kolhapuri,01/07/24,11:40:26,Delivered,279.58
2514,34,71,Veg Kolhapuri,27/11/24,10:44:38,Delivered,713.47
2515,25,71,Chicken Tikka Masala,22/12/24,19:12:56,Confirmed,1986.01
2516,34,120,Rasgulla,27/04/24,19:36:51,Preparing,971.05
2517,44,80,Chole Bhature,30/11/24,13:38:25,Confirmed,1644.25
2518,29,120,Chole Bhature,06/09/24,10:57:38,Pending,491.5
2519,21,88,Baingan Bharta,05/11/24,12:11:20,Delivered,1595.11
2520,23,107,Chilli Paneer,26/06/24,15:44:27,Confirmed,1926.28
2521,9,122,Thepla,08/05/24,13:32:19,Confirmed,1515.2
2522,13,25,Pani Puri,14/10/24,18:21:02,Pending,1148.02
2523,17,9,Palak Paneer,10/10/24,18:48:51,Out for Delivery,219.15
2524,34,45,Rasgulla,13/02/24,10:44:53,Confirmed,1554.49
2525,35,46,Dhokla,27/06/24,21:56:15,Cancelled,1731.99
2526,15,29,Samosa,28/11/24,17:26:51,Confirmed,732.05
2527,2,28,Chicken Tikka Masala,12/03/24,16:57:08,Preparing,1284.33
2528,50,121,Dhokla,21/07/24,12:34:26,Preparing,745.28
2529,12,26,Vada Pav,03/01/25,10:28:20,Delivered,597.54
2530,18,104,Pesarattu,14/07/24,16:44:37,Preparing,1431.57
2531,42,24,Dhokla,08/09/24,13:56:55,Delivered,176.18
2532,1,131,Fish Curry,07/11/24,12:04:38,Confirmed,1494.51
2533,10,56,Idli Sambar,13/07/24,20:54:08,Preparing,907.3
2534,36,6,Veg Kolhapuri,09/02/25,11:53:38,Confirmed,1381.32
2535,23,133,Rasgulla,03/01/25,11:53:21,Pending,584.17
2536,15,27,Egg Curry,02/11/24,11:53:00,Preparing,1349.08
2537,34,14,Chilli Paneer,29/06/24,18:09:34,Preparing,1459.89
2538,15,100,Litti Chokha,19/08/24,16:40:20,Out for Delivery,1443.5
2539,32,25,Kadhai Paneer,27/11/24,13:42:53,Pending,290.43
2540,19,10,Kheer,21/09/24,17:07:25,Delivered,583.25
2541,21,87,Paneer Tikka,19/06/24,21:33:09,Delivered,1997.18
2542,35,38,Misal Pav,25/05/24,17:44:24,Cancelled,343.62
2543,2,104,Idli Sambar,16/10/24,10:01:10,Out for Delivery,319.22
2544,46,32,Baingan Bharta,13/12/24,22:23:19,Confirmed,1652.18
2545,20,41,Mysore Pak,14/05/24,10:32:05,Delivered,1885.38
2546,22,1,Mango Lassi,30/08/24,13:47:21,Out for Delivery,1500.91
2547,28,1,Aloo Paratha,27/02/24,22:23:51,Preparing,193.66
2548,41,74,Litti Chokha,01/11/24,17:53:27,Out for Delivery,329.14
2549,31,99,Palak Paneer,30/01/25,21:36:22,Pending,1923.76
2550,44,25,Jalebi,04/01/25,18:27:12,Confirmed,1243.14
2551,18,2,Chicken Tikka Masala,24/02/24,13:35:07,Out for Delivery,257.25
2552,31,44,Rajma Chawal,25/06/24,15:52:14,Pending,1124.29
2553,48,75,Pesarattu,29/09/24,17:54:55,Preparing,1894.37
2554,37,97,Kolkata Roll,17/08/24,15:30:12,Preparing,1633.81
2555,35,140,Kheer,18/11/24,20:56:04,Out for Delivery,1216.41
2556,34,120,Pani Puri,05/04/24,17:49:06,Delivered,1424.42
2557,13,107,Dosa,04/01/25,12:28:25,Preparing,1637.55
2558,22,6,Mutton Curry,09/01/25,21:22:07,Out for Delivery,1208.33
2559,44,101,Misal Pav,29/07/24,10:56:12,Delivered,1776.84
2560,5,17,Litti Chokha,23/07/24,20:59:05,Out for Delivery,1300.57
2561,2,52,Dhokla,02/11/24,11:58:03,Pending,889.48
2562,27,95,Biryani,19/01/25,15:31:10,Confirmed,1694.49
2563,10,142,Paneer Tikka,03/07/24,17:17:08,Delivered,1018.53
2564,15,96,Dal Baati Churma,01/05/24,12:39:14,Out for Delivery,1936.2
2565,32,7,Chicken Tikka Masala,05/06/24,10:31:41,Preparing,1160.8
2566,42,112,Rogan Josh,20/04/24,15:37:27,Delivered,1352.78
2567,41,27,Dal Makhani,25/08/24,13:13:59,Delivered,808.66
2568,17,13,Misal Pav,19/03/24,17:31:05,Cancelled,938.16
2569,26,93,Malpua,15/08/24,13:48:37,Delivered,1103.44
2570,7,150,Malpua,17/03/24,16:37:49,Pending,1258.99
2571,48,15,Kheer,03/07/24,15:50:44,Confirmed,1278.24
2572,22,44,Idli Sambar,06/09/24,14:16:27,Delivered,1628.28
2573,15,2,Vada Pav,28/04/24,13:34:55,Out for Delivery,474.04
2574,48,57,Tandoori Chicken,31/01/25,12:56:42,Confirmed,955.05
2575,45,16,Tandoori Chicken,26/09/24,17:12:34,Out for Delivery,1031.59
2576,25,64,Kolkata Roll,24/10/24,21:57:46,Cancelled,687.56
2577,21,15,Pesarattu,23/01/25,12:54:09,Confirmed,286.65
2578,45,75,Samosa,01/08/24,12:52:30,Delivered,1690.97
2579,48,38,Pani Puri,10/01/25,19:32:51,Out for Delivery,196.3
2580,35,92,Butter Chicken,29/09/24,18:27:22,Confirmed,350.3
2581,39,139,Dhokla,17/10/24,16:39:24,Out for Delivery,664.69
2582,29,136,Aloo Paratha,26/06/24,17:56:58,Pending,1599.77
2583,19,120,Samosa,05/07/24,16:23:44,Pending,1481.14
2584,12,37,Dhokla,14/03/24,21:43:10,Out for Delivery,1447.69
2585,22,130,Aloo Paratha,16/09/24,12:55:11,Pending,1621.49
2586,1,62,Chole Bhature,21/05/24,14:58:08,Delivered,545.44
2587,40,96,Dosa,01/05/24,21:09:20,Pending,1666.41
2588,3,98,Tandoori Chicken,16/04/24,21:00:59,Out for Delivery,755.21
2589,14,126,Pani Puri,02/02/25,10:04:17,Preparing,1120.6
2590,15,104,Idli Sambar,13/04/24,13:17:47,Out for Delivery,1792.22
2591,42,104,Pesarattu,28/04/24,20:09:28,Pending,1630.68
2592,35,40,Chole Bhature,26/07/24,20:53:13,Confirmed,1871.52
2593,14,148,Dosa,14/08/24,12:39:29,Delivered,786.17
2594,34,24,Veg Kolhapuri,17/05/24,20:27:42,Cancelled,1186.25
2595,7,104,Malpua,08/04/24,13:57:54,Out for Delivery,1318.01
2596,39,54,Rasgulla,27/08/24,14:59:34,Confirmed,1652.05
2597,42,11,Bombay Sandwich,08/05/24,20:18:19,Cancelled,1233.01
2598,40,72,Rajma Chawal,01/01/25,17:02:58,Confirmed,1090.06
2599,18,57,Samosa,08/03/24,18:36:53,Pending,1995.47
2600,31,19,Mysore Pak,01/09/24,20:16:42,Delivered,636.17
2601,1,43,Fish Curry,13/10/24,13:39:02,Pending,1540.34
2602,24,67,Fish Curry,18/11/24,13:53:03,Out for Delivery,1068.97
2603,7,148,Tandoori Chicken,14/03/24,19:06:15,Out for Delivery,1670.99
2604,34,44,Kolkata Roll,03/05/24,15:49:11,Preparing,1413.31
2605,37,114,Aloo Paratha,21/12/24,12:49:57,Confirmed,1084.48
2606,24,125,Rajma Chawal,20/07/24,19:51:59,Pending,362.63
2607,22,60,Dal Baati Churma,27/10/24,11:05:38,Preparing,1068.75
2608,18,108,Rasgulla,27/05/24,16:18:29,Delivered,1070.5
2609,49,137,Veg Kolhapuri,27/11/24,21:57:44,Pending,170.5
2610,23,128,Fish Curry,27/08/24,21:31:19,Confirmed,932.85
2611,44,22,Rasgulla,27/01/25,21:00:33,Confirmed,526.6
2612,45,131,Kolkata Roll,30/09/24,12:43:57,Pending,765.62
2613,44,121,Mango Lassi,07/04/24,14:09:25,Pending,1960.34
2614,3,81,Pani Puri,19/10/24,10:32:18,Confirmed,387.01
2615,25,24,Paneer Tikka,25/11/24,16:54:35,Cancelled,1799.2
2616,46,78,Baingan Bharta,28/12/24,17:58:45,Out for Delivery,1599.89
2617,49,68,Mutton Curry,02/04/24,18:13:09,Delivered,1882.66
2618,22,100,Dosa,13/05/24,10:02:41,Pending,1813.92
2619,24,3,Litti Chokha,22/06/24,21:46:21,Pending,1102.75
2620,36,46,Kolkata Roll,14/03/24,11:04:24,Confirmed,490.15
2621,27,95,Fish Curry,24/09/24,16:14:32,Out for Delivery,672.61
2622,32,25,Dhokla,27/06/24,18:12:56,Pending,1277.85
2623,50,26,Hyderabadi Biryani,23/06/24,18:02:24,Confirmed,1080.8
2624,29,97,Dal Makhani,19/03/24,12:03:39,Cancelled,558.24
2625,16,67,Tandoori Roti,05/05/24,17:30:47,Out for Delivery,1745.6
2626,40,105,Aloo Paratha,13/02/24,14:10:16,Out for Delivery,554.7
2627,14,117,Mutton Curry,03/07/24,20:04:42,Cancelled,370.67
2628,36,114,Jalebi,24/10/24,15:52:17,Out for Delivery,710.44
2629,40,141,Butter Chicken,10/02/25,20:29:11,Pending,1067.72
2630,18,126,Dal Makhani,28/04/24,13:26:19,Preparing,877.92
2631,23,104,Veg Kolhapuri,18/07/24,22:11:34,Cancelled,627.39
2632,41,74,Fish Curry,08/06/24,22:40:01,Delivered,1065.7
2633,22,126,Mysore Pak,19/03/24,11:47:56,Preparing,650.37
2634,21,56,Mysore Pak,02/02/25,16:39:12,Preparing,1931.07
2635,18,144,Pav Bhaji,12/01/25,11:18:03,Pending,886.21
2636,40,142,Thepla,21/11/24,19:59:46,Cancelled,198.23
2637,49,150,Palak Paneer,15/09/24,19:29:49,Delivered,1302.27
2638,27,129,Jalebi,02/11/24,19:30:14,Delivered,855.06
2639,1,47,Mysore Pak,15/06/24,17:55:21,Delivered,365.19
2640,36,39,Biryani,12/05/24,17:54:43,Out for Delivery,956.95
2641,16,95,Rasgulla,14/03/24,19:22:20,Delivered,1611.86
2642,24,117,Palak Paneer,15/02/24,13:57:38,Confirmed,545.4
2643,45,37,Idli Sambar,01/07/24,16:13:00,Confirmed,194.73
2644,50,54,Rasgulla,29/01/25,13:35:18,Out for Delivery,332.62
2645,41,64,Idli Sambar,28/07/24,10:24:03,Cancelled,210.16
2646,47,106,Biryani,15/11/24,21:27:07,Confirmed,1184.85
2647,42,52,Dal Baati Churma,13/03/24,19:14:22,Cancelled,1063.21
2648,35,128,Misal Pav,05/03/24,19:38:54,Cancelled,499.97
2649,14,99,Chicken Tikka Masala,14/05/24,13:43:31,Preparing,116.21
2650,26,123,Samosa,11/01/25,19:18:39,Pending,1965.66
2651,4,149,Gajar Ka Halwa,12/11/24,20:42:22,Cancelled,132.96
2652,31,28,Gajar Ka Halwa,09/09/24,10:34:15,Cancelled,1183.49
2653,5,21,Egg Curry,10/03/24,13:28:45,Pending,1289.51
2654,10,23,Dal Baati Churma,12/12/24,12:45:58,Out for Delivery,1627.12
2655,50,21,Idli Sambar,06/03/24,20:32:47,Confirmed,1262.91
2656,23,31,Mango Lassi,22/07/24,16:38:20,Preparing,344.14
2657,8,8,Fish Curry,18/01/25,11:38:08,Cancelled,1845.15
2658,29,4,Misal Pav,21/07/24,22:26:44,Confirmed,1291.45
2659,2,22,Kadhai Paneer,08/04/24,14:28:49,Out for Delivery,1478.4
2660,24,77,Dhokla,14/12/24,14:46:45,Out for Delivery,1512.46
2661,22,97,Kolkata Roll,11/08/24,16:49:44,Cancelled,478.71
2662,45,83,Baingan Bharta,27/01/25,15:47:09,Out for Delivery,882.92
2663,14,48,Rajma Chawal,08/12/24,20:33:49,Preparing,414.94
2664,27,39,Mango Lassi,27/09/24,20:09:45,Pending,1687.49
2665,25,140,Malpua,12/03/24,16:01:43,Confirmed,1666.49
2666,45,3,Paneer Tikka,17/11/24,13:54:25,Out for Delivery,164.44
2667,18,112,Dal Makhani,16/06/24,14:13:41,Pending,727.97
2668,39,62,Samosa,22/02/24,13:53:55,Delivered,1995.93
2669,41,67,Dal Baati Churma,08/06/24,22:37:43,Preparing,414.5
2670,20,45,Gulab Jamun,18/02/24,13:57:41,Pending,1934.54
2671,7,104,Fish Curry,12/02/24,12:18:33,Delivered,1986.28
2672,1,61,Kolkata Roll,15/10/24,19:55:47,Cancelled,1361.35
2673,38,64,Chilli Paneer,25/01/25,13:36:38,Out for Delivery,1236.27
2674,33,108,Hyderabadi Biryani,29/09/24,11:55:43,Preparing,840.94
2675,16,50,Butter Chicken,16/04/24,21:53:38,Preparing,1734.56
2676,6,68,Dosa,25/04/24,15:37:35,Delivered,1636.61
2677,14,2,Dal Makhani,27/06/24,15:40:16,Preparing,1747.05
2678,23,117,Dal Baati Churma,29/03/24,11:30:10,Delivered,1636.4
2679,19,118,Mutton Curry,17/08/24,10:38:55,Delivered,471.17
2680,28,20,Rogan Josh,12/10/24,20:39:11,Delivered,112.13
2681,21,50,Bombay Sandwich,24/11/24,16:07:14,Delivered,1033.91
2682,50,49,Pani Puri,01/02/25,21:05:37,Out for Delivery,958.83
2683,36,139,Malpua,25/07/24,22:25:43,Out for Delivery,1505.03
2684,45,52,Thepla,23/01/25,10:56:27,Confirmed,419.0
2685,4,5,Idli Sambar,28/05/24,20:29:37,Cancelled,1449.68
2686,1,115,Samosa,05/12/24,20:50:37,Delivered,631.2
2687,9,79,Gajar Ka Halwa,07/08/24,11:17:55,Confirmed,1477.01
2688,21,49,Gajar Ka Halwa,13/09/24,22:00:38,Cancelled,1747.75
2689,12,104,Paneer Tikka,10/08/24,13:43:09,Out for Delivery,1114.21
2690,48,70,Chole Bhature,03/05/24,18:41:21,Cancelled,1453.41
2691,44,6,Veg Kolhapuri,22/10/24,11:52:25,Pending,1776.83
2692,48,6,Fish Curry,21/07/24,17:47:10,Confirmed,1957.09
2693,4,112,Pani Puri,05/05/24,17:02:46,Pending,1235.35
2694,42,64,Dhokla,16/09/24,20:18:36,Confirmed,1010.89
2695,5,110,Fish Curry,07/06/24,21:58:31,Cancelled,977.56
2696,9,98,Chicken Tikka Masala,10/03/24,22:00:10,Preparing,660.13
2697,21,39,Dal Baati Churma,30/01/25,10:57:05,Delivered,503.01
2698,38,98,Mysore Pak,31/03/24,17:59:50,Delivered,1396.08
2699,35,105,Egg Curry,31/01/25,10:05:51,Cancelled,256.98
2700,7,25,Litti Chokha,06/08/24,15:54:19,Pending,1087.77
2701,49,2,Butter Chicken,04/10/24,21:44:56,Cancelled,680.17
2702,46,16,Baingan Bharta,05/07/24,13:34:14,Confirmed,151.43
2703,7,142,Butter Chicken,15/02/24,18:00:21,Pending,1502.76
2704,1,40,Pav Bhaji,09/03/24,11:59:02,Preparing,1384.44
2705,14,20,Paneer Tikka,14/07/24,12:39:29,Preparing,805.91
2706,21,2,Rasgulla,07/05/24,13:28:14,Confirmed,903.18
2707,46,81,Kolkata Roll,16/09/24,14:21:38,Cancelled,217.88
2708,47,19,Jalebi,28/06/24,14:52:21,Out for Delivery,822.09
2709,30,133,Hyderabadi Biryani,16/05/24,18:06:23,Confirmed,1183.5
2710,36,58,Rajma Chawal,21/08/24,21:19:34,Pending,723.33
2711,18,146,Baingan Bharta,10/08/24,20:11:30,Cancelled,326.72
2712,16,27,Litti Chokha,11/08/24,15:34:27,Out for Delivery,1950.55
2713,39,32,Baingan Bharta,05/05/24,17:51:00,Confirmed,1907.4
2714,4,65,Biryani,18/04/24,16:19:53,Pending,669.58
2715,38,10,Palak Paneer,29/10/24,19:09:32,Cancelled,944.29
2716,33,76,Paneer Tikka,18/12/24,17:06:24,Out for Delivery,1832.02
2717,7,131,Idli Sambar,26/11/24,14:50:48,Out for Delivery,158.63
2718,20,53,Bombay Sandwich,30/01/25,13:38:14,Preparing,1173.4
2719,28,11,Rogan Josh,05/04/24,13:31:20,Out for Delivery,163.28
2720,50,5,Thepla,31/05/24,12:24:52,Out for Delivery,318.47
2721,11,91,Kheer,31/08/24,13:29:53,Confirmed,1246.27
2722,31,39,Biryani,22/06/24,10:53:56,Preparing,319.03
2723,19,19,Vada Pav,05/06/24,21:29:41,Delivered,530.62
2724,8,141,Pani Puri,10/01/25,13:29:23,Delivered,803.86
2725,28,37,Idli Sambar,21/03/24,15:11:45,Confirmed,976.2
2726,45,55,Pesarattu,20/08/24,22:43:58,Pending,1198.4
2727,7,115,Gulab Jamun,14/07/24,21:03:34,Preparing,528.02
2728,5,85,Misal Pav,20/02/24,19:25:01,Preparing,802.57
2729,6,47,Rasgulla,02/11/24,22:11:45,Delivered,749.88
2730,30,73,Pav Bhaji,24/10/24,11:27:05,Preparing,978.77
2731,49,145,Biryani,29/06/24,15:16:32,Pending,416.54
2732,30,18,Fish Curry,12/08/24,22:17:16,Preparing,1371.69
2733,31,90,Hyderabadi Biryani,21/01/25,11:05:29,Delivered,469.95
2734,13,88,Gulab Jamun,14/12/24,22:46:58,Cancelled,873.53
2735,46,107,Bombay Sandwich,24/03/24,20:57:46,Out for Delivery,174.36
2736,4,145,Malpua,09/02/25,15:28:08,Pending,1625.21
2737,18,95,Biryani,06/04/24,17:29:03,Pending,827.87
2738,6,14,Tandoori Roti,16/02/24,19:10:57,Cancelled,883.04
2739,48,91,Dhokla,25/06/24,22:34:05,Pending,1743.78
2740,6,18,Chilli Paneer,25/07/24,22:18:41,Confirmed,1623.1
2741,18,35,Kolkata Roll,01/10/24,20:58:10,Delivered,504.98
2742,5,54,Butter Chicken,10/01/25,21:31:10,Pending,625.44
2743,37,8,Palak Paneer,20/08/24,14:17:37,Preparing,238.53
2744,37,27,Mysore Pak,08/11/24,11:34:36,Preparing,351.66
2745,7,145,Rasgulla,21/06/24,16:14:06,Pending,1340.01
2746,46,94,Misal Pav,30/04/24,14:08:48,Out for Delivery,492.63
2747,36,126,Gulab Jamun,17/05/24,22:14:09,Delivered,1797.19
2748,11,56,Dal Baati Churma,23/02/24,16:16:44,Cancelled,1978.36
2749,21,91,Kadhai Paneer,23/11/24,18:32:10,Pending,606.13
2750,33,147,Dhokla,01/07/24,21:37:54,Confirmed,1945.71
2751,38,146,Palak Paneer,06/07/24,15:39:39,Confirmed,104.11
2752,30,110,Aloo Paratha,24/06/24,12:27:39,Pending,1641.21
2753,31,22,Hyderabadi Biryani,28/04/24,18:03:07,Cancelled,285.42
2754,3,111,Gulab Jamun,22/03/24,11:57:52,Out for Delivery,1853.16
2755,47,42,Kheer,18/03/24,17:34:40,Confirmed,1882.84
2756,44,57,Tandoori Roti,25/02/24,22:33:41,Preparing,615.84
2757,29,128,Biryani,13/04/24,11:52:51,Cancelled,1416.8
2758,36,122,Kolkata Roll,10/08/24,22:39:05,Pending,988.17
2759,1,99,Dosa,25/01/25,19:12:13,Out for Delivery,182.57
2760,34,20,Paneer Tikka,01/11/24,19:01:43,Delivered,1598.09
2761,50,142,Litti Chokha,07/02/25,21:30:29,Confirmed,1848.92
2762,49,148,Tandoori Chicken,27/04/24,20:39:11,Cancelled,522.19
2763,13,37,Dal Baati Churma,04/01/25,22:18:19,Confirmed,538.04
2764,34,47,Veg Kolhapuri,23/07/24,14:42:10,Pending,1409.46
2765,14,91,Misal Pav,14/03/24,13:36:53,Pending,1103.15
2766,42,106,Tandoori Roti,02/11/24,19:12:11,Preparing,636.52
2767,50,92,Fish Curry,02/01/25,12:53:50,Pending,702.8
2768,11,95,Mutton Curry,09/02/25,16:51:41,Cancelled,1029.93
2769,13,25,Kolkata Roll,21/08/24,16:16:09,Cancelled,1188.92
2770,22,89,Paneer Tikka,29/05/24,20:14:57,Pending,601.2
2771,11,105,Fish Curry,23/11/24,11:47:54,Confirmed,1448.07
2772,4,79,Vada Pav,28/04/24,20:37:45,Cancelled,1430.42
2773,46,138,Chicken Tikka Masala,24/02/24,13:22:35,Confirmed,792.38
2774,10,120,Idli Sambar,20/08/24,11:03:55,Confirmed,650.15
2775,21,148,Aloo Paratha,15/08/24,10:07:01,Pending,1115.61
2776,36,122,Kheer,06/03/24,10:16:52,Preparing,969.4
2777,23,105,Pav Bhaji,02/12/24,18:02:40,Pending,1086.3
2778,50,93,Paneer Tikka,17/06/24,22:39:42,Out for Delivery,724.23
2779,31,144,Mysore Pak,21/08/24,14:12:57,Preparing,1258.05
2780,23,118,Butter Chicken,18/05/24,12:42:21,Pending,331.59
2781,13,52,Fish Curry,13/11/24,16:46:37,Pending,1734.34
2782,25,16,Tandoori Chicken,06/02/25,19:57:25,Preparing,1665.5
2783,25,127,Tandoori Chicken,07/12/24,18:02:32,Cancelled,1429.41
2784,12,117,Rogan Josh,29/01/25,14:52:21,Delivered,137.82
2785,33,58,Mutton Curry,03/08/24,15:13:23,Pending,728.02
2786,1,50,Butter Chicken,02/01/25,21:22:52,Delivered,1540.98
2787,49,133,Malpua,09/09/24,15:09:10,Pending,1115.18
2788,36,87,Kadhai Paneer,10/10/24,15:20:40,Delivered,1803.18
2789,29,63,Chilli Paneer,17/05/24,13:43:31,Cancelled,1512.94
2790,39,94,Tandoori Roti,24/12/24,19:07:39,Confirmed,1786.2
2791,18,93,Pesarattu,17/06/24,20:04:38,Delivered,1394.39
2792,47,72,Biryani,23/05/24,10:02:34,Preparing,743.96
2793,13,25,Kolkata Roll,26/08/24,16:29:54,Cancelled,477.0
2794,1,99,Tandoori Chicken,04/08/24,19:38:29,Preparing,1430.62
2795,22,8,Chicken Tikka Masala,12/09/24,11:13:24,Delivered,1945.61
2796,44,70,Idli Sambar,07/12/24,14:51:42,Out for Delivery,195.26
2797,27,10,Chole Bhature,29/05/24,15:00:02,Confirmed,1680.45
2798,28,69,Dhokla,25/07/24,12:35:13,Delivered,335.57
2799,48,61,Malpua,21/04/24,18:27:13,Delivered,1582.86
2800,42,59,Kheer,14/04/24,22:53:33,Cancelled,1282.16
2801,2,136,Mango Lassi,19/12/24,17:37:26,Preparing,1091.53
2802,21,141,Misal Pav,06/08/24,18:39:50,Delivered,224.99
2803,48,31,Vada Pav,13/02/24,13:41:11,Delivered,1156.25
2804,27,76,Hyderabadi Biryani,01/03/24,11:03:00,Out for Delivery,1842.62
2805,6,32,Rajma Chawal,27/09/24,15:28:53,Confirmed,1580.05
2806,50,41,Dosa,25/10/24,13:09:43,Confirmed,1205.07
2807,27,131,Chicken Tikka Masala,23/09/24,11:46:31,Cancelled,874.98
2808,41,133,Litti Chokha,03/07/24,22:50:43,Delivered,801.75
2809,17,16,Chilli Paneer,23/04/24,14:51:25,Pending,1664.06
2810,49,141,Samosa,05/04/24,15:19:00,Out for Delivery,758.02
2811,39,28,Pesarattu,03/06/24,16:46:44,Cancelled,1109.33
2812,1,44,Rajma Chawal,27/09/24,19:35:48,Pending,1646.81
2813,30,41,Kheer,05/06/24,19:57:05,Pending,1112.44
2814,47,142,Fish Curry,12/10/24,22:59:55,Out for Delivery,1681.22
2815,37,84,Pav Bhaji,19/07/24,18:13:01,Pending,1905.32
2816,35,97,Samosa,29/12/24,16:31:27,Out for Delivery,1966.08
2817,22,34,Dhokla,28/05/24,10:54:21,Pending,1668.41
2818,6,67,Biryani,06/12/24,10:27:13,Pending,1849.49
2819,41,64,Aloo Paratha,11/03/24,12:19:55,Pending,335.21
2820,46,28,Mysore Pak,18/10/24,20:28:30,Confirmed,1626.38
2821,13,52,Kadhai Paneer,06/02/25,13:37:21,Confirmed,1977.69
2822,15,91,Thepla,15/02/24,13:00:40,Cancelled,288.22
2823,12,118,Malpua,19/06/24,11:35:45,Cancelled,507.26
2824,38,117,Kadhai Paneer,25/02/24,15:05:49,Out for Delivery,695.29
2825,16,97,Litti Chokha,19/05/24,16:54:48,Pending,890.81
2826,9,99,Rogan Josh,18/06/24,10:34:52,Preparing,380.47
2827,49,83,Egg Curry,08/01/25,18:46:23,Delivered,696.89
2828,25,20,Dhokla,26/01/25,13:43:07,Out for Delivery,216.99
2829,30,135,Rogan Josh,23/11/24,21:50:09,Out for Delivery,236.9
2830,39,133,Gajar Ka Halwa,26/12/24,11:59:31,Cancelled,542.0
2831,26,7,Baingan Bharta,12/10/24,16:28:32,Out for Delivery,574.43
2832,50,83,Gajar Ka Halwa,17/02/24,19:44:28,Confirmed,931.1
2833,38,127,Gajar Ka Halwa,12/08/24,19:25:06,Out for Delivery,922.1
2834,31,39,Idli Sambar,12/09/24,15:15:28,Preparing,1041.35
2835,28,92,Pav Bhaji,29/01/25,21:44:56,Out for Delivery,1753.16
2836,48,71,Kolkata Roll,20/05/24,20:44:12,Preparing,1986.66
2837,19,148,Pani Puri,08/07/24,12:14:09,Out for Delivery,1547.28
2838,19,2,Gulab Jamun,27/07/24,22:29:09,Confirmed,1421.57
2839,12,94,Baingan Bharta,10/12/24,13:32:55,Delivered,181.11
2840,26,6,Tandoori Chicken,03/04/24,10:01:50,Delivered,1135.22
2841,32,108,Bombay Sandwich,06/02/25,17:11:44,Confirmed,1865.41
2842,44,14,Mutton Curry,20/03/24,14:32:53,Pending,1705.68
2843,11,89,Samosa,23/12/24,10:55:54,Confirmed,1565.85
2844,25,140,Paneer Tikka,06/02/25,16:53:09,Confirmed,371.49
